round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s
19,4,0.309869,0.953956,0.995359,0.977764,0.789916,0.970996,0.947170,0.557235,0.611940,0.818182,0,1,0,N/A,0.00
19,5,0.574883,0.741055,0.832618,0.408304,0.805512,0.932642,0.600000,0.685873,0.665303,1.000000,0,1,0,N/A,0.00
19,6,0.513870,0.761062,0.991745,0.744236,0.178744,0.972678,0.979009,0.110930,0.682451,0.666667,0,1,0,N/A,0.00
19,7,0.284769,0.931116,0.994540,0.761062,0.784530,0.880000,0.974359,0.517241,0.677003,0.944444,0,1,0,N/A,0.00
19,8,0.417972,0.901103,0.989405,0.945171,0.800416,0.977273,0.971088,0.515770,0.685315,0.000000,0,1,0,N/A,0.00
19,9,0.437944,0.858115,0.990051,0.892643,0.796224,0.973601,0.945736,0.455137,0.689040,0.876712,0,1,0,N/A,0.00
19,10,0.272116,0.956604,0.994404,0.938166,0.724638,0.970711,0.969157,0.756423,0.653226,1.000000,0,1,0,N/A,0.00
19,MEAN,0.378834,0.885723,0.962318,0.829696,0.662482,0.959698,0.910337,0.510939,0.672166,0.799565,0,8,1.0000,N/A,329.59
20,1,0.313269,0.910992,0.996900,0.766049,0.512563,0.966184,0.938202,0.618510,0.715354,0.901408,0,0,1,N/A,0.00
20,2,0.243010,0.967269,0.995983,0.908957,0.428571,0.973451,0.931707,0.333333,0.695652,0.912621,0,0,1,N/A,0.00
20,3,0.399875,0.888214,0.909747,0.969796,0.819288,0.980578,0.846939,0.632314,0.740741,0.866667,0,1,0,N/A,0.00
20,4,0.309670,0.955524,0.996486,0.977381,0.791418,0.972292,0.947170,0.572668,0.642599,0.818182,0,1,0,N/A,0.00
20,5,0.556998,0.750152,0.953317,0.419929,0.806324,0.930233,0.600000,0.692693,0.689470,1.000000,0,1,0,N/A,0.00
20,6,0.493211,0.777732,0.992837,0.753064,0.186398,0.972678,0.979009,0.128913,0.712927,0.666667,0,1,0,N/A,0.00
20,7,0.281137,0.931380,0.995316,0.757396,0.784530,0.868421,0.974359,0.518771,0.680412,0.944444,0,1,0,N/A,0.00
20,8,0.410992,0.904954,0.993459,0.946108,0.800416,0.977273,0.971088,0.534579,0.707587,0.000000,0,1,0,N/A,0.00
20,9,0.427639,0.864389,0.993524,0.895361,0.798216,0.971549,0.945736,0.475196,0.715232,0.876712,0,1,0,N/A,0.00
20,10,0.271360,0.957620,0.995252,0.936627,0.726400,0.970711,0.969157,0.765306,0.671875,0.960000,0,1,0,N/A,0.00
20,MEAN,0.370716,0.890822,0.982282,0.833067,0.665413,0.958337,0.910337,0.527228,0.697185,0.794670,0,8,1.0000,N/A,327.59
21,1,0.455281,0.785550,0.891180,0.763100,0.116254,0.966184,0.938202,0.602210,0.636255,0.901408,0,0,1,N/A,0.00
21,2,0.372890,0.849083,0.915606,0.893455,0.025806,0.972376,0.931707,0.294118,0.584838,0.921569,0,0,1,N/A,0.00
21,3,0.420990,0.873019,0.668731,0.949833,0.824147,0.980578,0.846939,0.584807,0.563107,0.866667,0,1,0,N/A,0.00
21,4,0.419921,0.844191,0.900163,0.948095,0.452320,0.972292,0.947170,0.503979,0.434540,0.818182,0,1,0,N/A,0.00
21,5,0.635081,0.716950,0.481050,0.430769,0.814427,0.927835,0.600000,0.635366,0.595205,1.000000,0,1,0,N/A,0.00
21,6,0.580192,0.705701,0.662862,0.740949,0.132045,0.972678,0.979009,0.141058,0.618699,0.666667,0,1,0,N/A,0.00
21,7,0.407712,0.812088,0.898569,0.731250,0.462612,0.868421,0.974359,0.463519,0.576720,0.944444,0,1,0,N/A,0.00
21,8,0.480384,0.838789,0.864094,0.921215,0.678304,0.976040,0.971088,0.509174,0.563934,0.000000,0,1,0,N/A,0.00
21,9,0.511529,0.795248,0.849031,0.876779,0.709091,0.970402,0.945736,0.482993,0.601770,0.876712,0,1,0,N/A,0.00
21,10,0.395894,0.840502,0.905250,0.917492,0.326214,0.969697,0.969157,0.672112,0.542636,0.960000,0,1,0,N/A,0.00
21,MEAN,0.467987,0.806112,0.803653,0.817294,0.454122,0.957650,0.910337,0.488934,0.571770,0.795565,0,8,1.0000,N/A,326.31
22,1,0.309124,0.910992,0.995702,0.770115,0.490385,0.968523,0.938202,0.624719,0.721555,0.901408,0,0,1,N/A,0.00
22,2,0.234971,0.966251,0.995076,0.910569,0.347826,0.973451,0.931707,0.333333,0.707143,0.921569,0,0,1,N/A,0.00
22,3,0.388953,0.889516,0.909747,0.969005,0.822201,0.981076,0.846939,0.640693,0.723404,0.866667,0,1,0,N/A,0.00
22,4,0.302726,0.953528,0.995352,0.976403,0.783848,0.973518,0.947170,0.566524,0.628571,0.818182,0,1,0,N/A,0.00
22,5,0.552641,0.751061,0.923810,0.429091,0.806411,0.932642,0.600000,0.695046,0.692565,1.000000,0,1,0,N/A,0.00
22,6,0.494171,0.778144,0.989555,0.755974,0.185930,0.972678,0.979009,0.126126,0.713906,0.666667,0,1,0,N/A,0.00
22,7,0.274857,0.930061,0.993944,0.759644,0.776557,0.868421,0.974359,0.527027,0.680412,0.944444,0,1,0,N/A,0.00
22,8,0.407282,0.903553,0.991006,0.945815,0.798337,0.977273,0.971088,0.537037,0.702472,0.000000,0,1,0,N/A,0.00
22,9,0.424855,0.864522,0.990574,0.896582,0.796875,0.974630,0.945736,0.476562,0.718351,0.876712,0,1,0,N/A,0.00
22,10,0.262507,0.955843,0.993341,0.940924,0.704050,0.972746,0.969157,0.769543,0.677165,0.960000,0,1,0,N/A,0.00
22,MEAN,0.365209,0.890347,0.977811,0.835412,0.651242,0.959496,0.910337,0.529661,0.696555,0.795565,0,8,1.0000,N/A,336.15
23,1,0.344715,0.900692,0.986433,0.767677,0.364964,0.970874,0.938202,0.620853,0.726136,0.901408,0,0,1,N/A,0.00
23,2,0.270670,0.954407,0.987520,0.908821,0.150000,0.973451,0.931707,0.324786,0.703375,0.921569,0,0,1,N/A,0.00
23,3,0.393934,0.882570,0.813115,0.967159,0.817164,0.981320,0.846939,0.622384,0.666667,0.866667,0,1,0,N/A,0.00
23,4,0.334650,0.940841,0.984689,0.971429,0.724701,0.975980,0.947170,0.563063,0.601307,0.818182,0,1,0,N/A,0.00
23,5,0.571220,0.741510,0.756863,0.428571,0.806106,0.935065,0.600000,0.684347,0.675835,1.000000,0,1,0,N/A,0.00
23,6,0.506320,0.774851,0.952948,0.752786,0.174528,0.974453,0.979009,0.134387,0.713889,0.666667,0,1,0,N/A,0.00
23,7,0.311113,0.915017,0.982276,0.766467,0.708609,0.880000,0.974359,0.494700,0.675258,0.944444,0,1,0,N/A,0.00
23,8,0.422194,0.894801,0.976249,0.939949,0.777889,0.977273,0.971088,0.529058,0.688172,0.000000,0,1,0,N/A,0.00
23,9,0.440955,0.857048,0.973366,0.892167,0.784506,0.975661,0.945736,0.483240,0.708095,0.876712,0,1,0,N/A,0.00
23,10,0.299206,0.942647,0.984598,0.930736,0.629121,0.972746,0.969157,0.744235,0.646617,1.000000,0,1,0,N/A,0.00
23,MEAN,0.389498,0.880438,0.939806,0.832576,0.593759,0.961682,0.910337,0.520105,0.680535,0.799565,0,8,1.0000,N/A,341.18
24,1,0.269819,0.911914,0.996780,0.772006,0.525773,0.970874,0.940845,0.610022,0.717802,0.916667,0,0,1,N/A,0.00
24,2,0.191540,0.967779,0.996148,0.912463,0.444444,0.972315,0.931707,0.322581,0.704626,0.921569,0,0,1,N/A,0.00
24,3,0.377924,0.886477,0.909747,0.969747,0.814920,0.981066,0.846939,0.632391,0.719577,0.866667,0,1,0,N/A,0.00
24,4,0.266883,0.955524,0.996614,0.975703,0.799031,0.977157,0.947170,0.579281,0.631944,0.818182,0,1,0,N/A,0.00
24,5,0.536756,0.753942,0.946341,0.437037,0.806693,0.937500,0.600000,0.697583,0.701661,1.000000,0,1,0,N/A,0.00
24,6,0.480013,0.778247,0.992837,0.760080,0.193717,0.974453,0.979009,0.115132,0.714206,0.666667,0,1,0,N/A,0.00
24,7,0.234399,0.932700,0.995316,0.762763,0.788104,0.891892,0.974359,0.533333,0.687023,0.944444,0,1,0,N/A,0.00
24,8,0.389308,0.903553,0.993453,0.945665,0.802508,0.978508,0.971088,0.532609,0.701101,0.000000,0,1,0,N/A,0.00
24,9,0.402857,0.865190,0.993524,0.896806,0.802691,0.978769,0.945736,0.470886,0.718558,0.876712,0,1,0,N/A,0.00
24,10,0.221329,0.958127,0.995253,0.937500,0.726384,0.972746,0.969157,0.770938,0.671815,0.960000,0,1,0,N/A,0.00
24,MEAN,0.337083,0.891345,0.981601,0.836977,0.670427,0.963528,0.910601,0.526476,0.696831,0.797091,0,8,1.0000,N/A,372.18
25,1,0.273496,0.913144,0.996422,0.769010,0.528497,0.970874,0.940845,0.635347,0.723331,0.916667,0,0,1,N/A,0.00
25,2,0.194844,0.967397,0.995983,0.910437,0.370370,0.973451,0.931707,0.325203,0.706927,0.921569,0,0,1,N/A,0.00
25,3,0.374050,0.885175,0.916364,0.968852,0.810247,0.981066,0.846939,0.630861,0.727273,0.866667,0,1,0,N/A,0.00
25,4,0.269273,0.954954,0.996614,0.974736,0.791717,0.977157,0.947170,0.584034,0.634812,0.818182,0,1,0,N/A,0.00
25,5,0.532127,0.752881,0.934940,0.431444,0.805062,0.939948,0.600000,0.701599,0.695710,1.000000,0,1,0,N/A,0.00
25,6,0.480463,0.781128,0.985238,0.757780,0.189474,0.974453,0.979009,0.127042,0.719466,0.666667,0,1,0,N/A,0.00
25,7,0.237853,0.932172,0.994924,0.770149,0.780669,0.880000,0.974359,0.533333,0.688776,0.944444,0,1,0,N/A,0.00
25,8,0.387539,0.903553,0.992641,0.945958,0.792887,0.978508,0.971088,0.535055,0.705485,0.000000,0,1,0,N/A,0.00
25,9,0.402808,0.865323,0.992181,0.896925,0.795506,0.976596,0.945736,0.479381,0.722063,0.876712,0,1,0,N/A,0.00
25,10,0.224888,0.957366,0.994967,0.935345,0.721044,0.972746,0.969157,0.771859,0.653696,0.960000,0,1,0,N/A,0.00
