round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s
19,4,2.158314,0.174181,0.000000,0.421053,0.395349,0.273186,0.336364,0.000000,0.097911,0.000000,0,0,0,N/A,0.00
19,5,0.746309,0.788133,0.000000,0.615385,0.470588,0.884322,0.681564,0.000000,0.000000,0.000000,0,1,0,N/A,0.00
19,6,1.639865,0.406018,0.000000,0.553191,0.595745,0.579985,0.298507,0.000000,0.088889,0.000000,0,0,0,N/A,0.00
19,7,2.015856,0.227769,0.000000,0.428571,0.696035,0.221664,0.613656,0.000000,0.090452,0.000000,0,1,0,N/A,0.00
19,8,2.576371,0.074055,0.000000,0.678571,0.503497,0.003762,0.449438,0.000000,0.105042,0.000000,0,1,0,N/A,0.00
19,9,1.963362,0.319939,0.000000,0.000000,0.078431,0.107527,0.699719,0.000000,0.075000,0.000000,0,1,0,N/A,0.00
19,10,2.498724,0.104118,0.000000,0.518519,0.090909,0.198157,0.131213,0.000000,0.086331,0.000000,0,1,0,N/A,0.00
19,MEAN,1.931149,0.293512,0.000000,0.453542,0.420698,0.342676,0.445179,0.000000,0.084291,0.000000,0,1,1,15.0020,1201.12
20,1,1.522801,0.432226,0.084951,0.000000,0.230769,0.680175,0.360606,0.000000,0.570229,0.017480,0,0,1,N/A,0.00
20,2,1.556622,0.339815,0.072148,0.666667,0.523810,0.266447,0.189474,0.157729,0.598103,0.149767,0,0,1,N/A,0.00
20,3,1.218694,0.402205,0.153846,0.653465,0.606557,0.422535,0.303030,0.195913,0.443385,0.564054,0,1,0,N/A,0.00
20,4,1.379313,0.314191,0.041830,0.421053,0.395349,0.289742,0.328502,0.200717,0.545835,0.340669,0,0,0,N/A,0.00
20,5,1.134062,0.566242,0.052632,0.500000,0.444444,0.722232,0.467290,0.189679,0.092308,0.032389,0,1,0,N/A,0.00
20,6,1.239257,0.367605,0.089385,0.612245,0.595745,0.477034,0.371429,0.177911,0.329839,0.286976,0,0,0,N/A,0.00
20,7,1.504718,0.290780,0.094862,0.533333,0.696035,0.229539,0.355030,0.181818,0.594020,0.052574,0,1,0,N/A,0.00
20,8,1.300567,0.531849,0.075314,0.629630,0.496552,0.023346,0.406780,0.192771,0.504566,0.678469,0,1,0,N/A,0.00
20,9,1.907896,0.322972,0.093264,0.000000,0.078431,0.198795,0.411243,0.000000,0.387500,0.396313,0,1,0,N/A,0.00
20,10,2.149171,0.259412,0.068093,0.518519,0.088889,0.508982,0.216216,0.178571,0.390071,0.314028,0,1,0,N/A,0.00
20,MEAN,1.491310,0.382730,0.082633,0.453491,0.415658,0.381883,0.340960,0.147511,0.445586,0.283272,0,1,1,15.0020,1190.82
21,1,1.118082,0.541930,0.819222,0.000000,0.230769,0.534351,0.579781,0.000000,0.531356,0.029018,0,0,1,N/A,0.00
21,2,1.001532,0.579559,0.905543,0.666667,0.523810,0.278207,0.322981,0.047782,0.619886,0.252044,0,0,1,N/A,0.00
21,3,1.871639,0.321260,0.424779,0.653465,0.606557,0.294314,0.274882,0.076161,0.327456,0.570481,0,1,0,N/A,0.00
21,4,1.711480,0.365923,0.898950,0.421053,0.395349,0.203412,0.427184,0.063566,0.448517,0.468374,0,0,0,N/A,0.00
21,5,1.785223,0.324302,0.435897,0.500000,0.444444,0.483878,0.420000,0.055385,0.049751,0.020860,0,1,0,N/A,0.00
21,6,2.097055,0.241765,0.705628,0.612245,0.595745,0.327065,0.145161,0.051425,0.186754,0.286597,0,0,0,N/A,0.00
21,7,1.636184,0.378614,0.755402,0.533333,0.696035,0.173913,0.531357,0.045850,0.497835,0.092362,0,1,0,N/A,0.00
21,8,0.947677,0.705852,0.860707,0.629630,0.496552,0.022989,0.512821,0.054795,0.550688,0.812772,0,1,0,N/A,0.00
21,9,1.019932,0.664898,0.758777,0.000000,0.078431,0.492308,0.652605,0.000000,0.398693,0.764818,0,1,0,N/A,0.00
21,10,0.885748,0.762941,0.933893,0.518519,0.088889,0.370370,0.463158,0.086957,0.400000,0.722667,0,1,0,N/A,0.00
21,MEAN,1.407455,0.488704,0.749880,0.453491,0.415658,0.318081,0.432993,0.048192,0.401094,0.401999,0,1,1,15.0020,1221.28
22,1,1.453284,0.468354,0.037037,0.000000,0.230769,0.668359,0.484775,0.000000,0.231183,0.000000,0,0,1,N/A,0.00
22,2,2.147016,0.164335,0.040782,0.666667,0.523810,0.171168,0.084137,0.000000,0.263198,0.065455,0,0,1,N/A,0.00
22,3,1.611420,0.337953,0.148148,0.704762,0.627119,0.465244,0.520930,0.000000,0.283368,0.091476,0,1,0,N/A,0.00
22,4,1.822126,0.201867,0.066924,0.421053,0.395349,0.299798,0.229126,0.000000,0.240287,0.061789,0,0,0,N/A,0.00
22,5,0.609949,0.789488,0.102564,0.615385,0.470588,0.887183,0.628019,0.000000,0.202532,0.000000,0,1,0,N/A,0.00
22,6,1.277982,0.412858,0.056180,0.612245,0.595745,0.589090,0.215539,0.000000,0.257525,0.055215,0,0,0,N/A,0.00
22,7,1.701400,0.266503,0.032323,0.533333,0.696035,0.252601,0.555085,0.000000,0.255242,0.033898,0,1,0,N/A,0.00
22,8,2.544300,0.122216,0.050209,0.678571,0.503497,0.004342,0.348066,0.000000,0.255639,0.076137,0,1,0,N/A,0.00
22,9,1.776979,0.365428,0.052356,0.000000,0.078431,0.163265,0.636003,0.000000,0.207254,0.070039,0,1,0,N/A,0.00
22,10,2.112066,0.131765,0.039487,0.571429,0.090909,0.337696,0.075897,0.000000,0.219512,0.054348,0,1,0,N/A,0.00
22,MEAN,1.705652,0.326077,0.062601,0.480344,0.421225,0.383875,0.377758,0.000000,0.241574,0.050836,0,1,1,15.0020,1164.40
23,1,1.076453,0.509494,0.753439,1.000000,0.235294,0.080580,0.088339,0.000000,0.624414,0.049505,0,0,1,N/A,0.00
23,2,0.781993,0.734883,0.903915,0.666667,0.523810,0.119718,0.022727,0.000000,0.802439,0.258687,0,0,1,N/A,0.00
23,3,2.049023,0.206614,0.377953,0.774775,0.660714,0.110680,0.040816,0.000000,0.247806,0.389490,0,1,0,N/A,0.00
23,4,1.780119,0.343933,0.858942,0.421053,0.395349,0.063302,0.058537,0.000000,0.411441,0.348706,0,0,0,N/A,0.00
23,5,2.019030,0.069629,0.435897,0.615385,0.470588,0.096425,0.148936,0.000000,0.035616,0.036585,0,1,0,N/A,0.00
23,6,2.294334,0.109199,0.770686,0.640000,0.602151,0.103372,0.000000,0.000000,0.112774,0.304795,0,0,0,N/A,0.00
23,7,1.654414,0.380251,0.671254,0.533333,0.696035,0.062762,0.097152,0.000000,0.493820,0.116883,0,1,0,N/A,0.00
23,8,1.195595,0.502330,0.806262,0.745763,0.514286,0.000000,0.118812,0.000000,0.494678,0.443959,0,1,0,N/A,0.00
23,9,1.211142,0.410159,0.619270,0.000000,0.078431,0.093023,0.115789,0.000000,0.379130,0.392638,0,1,0,N/A,0.00
23,10,0.961659,0.654118,0.926577,0.666667,0.095238,0.139860,0.057971,0.000000,0.298375,0.394794,0,1,0,N/A,0.00
23,MEAN,1.502376,0.392061,0.712420,0.606364,0.427190,0.086972,0.074908,0.000000,0.390049,0.273604,0,1,1,15.0020,1200.69
24,1,1.769720,0.447257,0.000000,1.000000,0.235294,0.600454,0.550273,0.000000,0.198358,0.000000,0,0,1,N/A,0.00
24,2,2.472261,0.143467,0.000000,0.666667,0.523810,0.143529,0.119149,0.000000,0.226386,0.041322,0,0,1,N/A,0.00
24,3,1.551522,0.331024,0.000000,0.774775,0.660714,0.454933,0.649007,0.000000,0.238806,0.055319,0,1,0,N/A,0.00
24,4,1.844573,0.190793,0.000000,0.421053,0.395349,0.279375,0.334328,0.000000,0.205505,0.037607,0,0,0,N/A,0.00
24,5,0.572969,0.790301,0.000000,0.615385,0.470588,0.884191,0.753086,0.000000,0.106667,0.000000,0,1,0,N/A,0.00
24,6,1.123752,0.412174,0.000000,0.640000,0.602151,0.580483,0.394089,0.000000,0.216867,0.044586,0,0,0,N/A,0.00
24,7,1.778425,0.247136,0.000000,0.533333,0.696035,0.227375,0.618467,0.000000,0.211896,0.046512,0,1,0,N/A,0.00
24,8,2.899696,0.106163,0.000000,0.745763,0.514286,0.003968,0.437956,0.000000,0.227360,0.047304,0,1,0,N/A,0.00
24,9,2.249904,0.326005,0.000000,0.000000,0.078431,0.116618,0.674654,0.000000,0.174359,0.040161,0,1,0,N/A,0.00
24,10,2.627610,0.114118,0.000000,0.620690,0.093023,0.216080,0.109966,0.000000,0.171053,0.049587,0,1,0,N/A,0.00
24,MEAN,1.889043,0.310844,0.000000,0.601766,0.426968,0.350701,0.464097,0.000000,0.197726,0.036240,0,1,1,15.0020,1195.44
25,1,0.885699,0.655327,0.832254,1.000000,0.235294,0.464698,0.593264,0.000000,0.694600,0.054545,0,0,1,N/A,0.00
25,2,0.723004,0.763339,0.913379,0.666667,0.523810,0.306122,0.410256,0.000000,0.848998,0.167901,0,0,1,N/A,0.00
25,3,1.821349,0.260472,0.489796,0.752294,0.649123,0.266523,0.389262,0.000000,0.342105,0.257246,0,1,0,N/A,0.00
25,4,1.583283,0.391394,0.909457,0.421053,0.395349,0.184754,0.561514,0.000000,0.555394,0.267930,0,0,0,N/A,0.00
25,5,1.679501,0.265511,0.601770,0.615385,0.470588,0.411386,0.622222,0.000000,0.053165,0.064516,0,1,0,N/A,0.00
25,6,1.975419,0.199362,0.850394,0.640000,0.602151,0.282516,0.292135,0.000475,0.183796,0.212963,0,0,0,N/A,0.00
25,7,1.438422,0.469449,0.772930,0.533333,0.696035,0.174134,0.575275,0.001617,0.654726,0.113208,0,1,0,N/A,0.00
25,8,1.168478,0.459347,0.869379,0.724138,0.510638,0.040816,0.583942,0.000000,0.476415,0.292840,0,1,0,N/A,0.00
25,9,1.043233,0.578469,0.766551,0.000000,0.078431,0.436364,0.660848,0.000000,0.400703,0.270270,0,1,0,N/A,0.00
25,10,0.911376,0.657647,0.932283,0.620690,0.093023,0.349206,0.477273,0.000000,0.316401,0.271186,0,1,0,N/A,0.00
25,MEAN,1.322976,0.470032,0.793819,0.597356,0.425444,0.291652,0.516599,0.000209,0.452630,0.197261,0,1,1,15.0020,1144.97
